,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086
lignitePrice-30,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-31,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-32,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-33,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-34,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-35,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-36,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-37,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-38,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-39,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-40,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-41,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-42,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-43,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-44,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-45,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-46,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-47,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-48,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-49,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-50,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-51,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-52,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-53,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-54,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-55,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-56,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-57,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-58,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
lignitePrice-59,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592,1.459600592
