,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086
coalPrice-30,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-31,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-32,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-33,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-34,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-35,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-36,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-37,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-38,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-39,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-40,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-41,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-42,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-43,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-44,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-45,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-46,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-47,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-48,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-49,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-50,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-51,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-52,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-53,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-54,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-55,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-56,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-57,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-58,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
coalPrice-59,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936,1.896225936
